"dist","acc","ScaleFO","ScaleRes","bin_lo","bin_hi","density","uncertainty"
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.6328,1.6642,125.02570773634456,0.8565713645147977
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.6642,1.6956,121.97243040599479,0.8507881779448541
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.6956,1.727,118.25281913277044,0.7688794699393583
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.727,1.7584,112.29932164147121,0.8602962223135362
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.7584,1.7898,109.00850203813886,0.8379508622785462
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.7898,1.8212,104.41852361984066,0.7785063986248242
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.8212,1.8526,101.8122857682364,0.8139265803420542
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.8526,1.884,100.1269776392118,0.8479855540341565
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.884,1.9154,93.45953143980931,0.8251441577946452
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.9154,1.9468,91.42099171090094,0.7739110447360166
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.9468,1.9782,88.4045896694963,0.8150558613700635
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.9782,2.0096,85.5421219087416,0.7603496307361619
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.0096,2.041,83.03931140092767,0.7062839033638594
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.041,2.0724,81.56703917932587,0.783408103465493
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.0724,2.1038,79.08414687167632,0.8061078764430926
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.1038,2.1352,74.41997554834816,0.716104448887672
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.1352,2.1666,74.76508298565327,0.7175722098244482
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.1666,2.198,70.93836944195932,0.7012775119633796
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",2.198,2.2294,70.92603517965884,0.6134380828618929
