"dist","acc","ScaleFO","ScaleRes","bin_lo","bin_hi","density","uncertainty"
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.1,0.11,7351.8244183389215,74.9509242136046
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.11,0.12,6863.020189021835,75.78510439373177
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.12,0.13,6420.499239258322,75.32363546099845
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.13,0.14,5966.065073529853,74.47757197057365
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.14,0.15,5680.98173061821,69.07820639260623
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.15,0.16,5196.07891602969,51.24573326045693
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.16,0.17,4910.650482686231,45.37765066499773
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.17,0.18,4565.176073077018,50.407636042605255
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.18,0.19,4246.674578688696,37.818291813585354
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.19,0.2,3989.834016907523,40.716824958215796
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.2,0.21,3728.417385320461,34.59212014198829
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.21,0.22,3443.1184212500557,25.396445136619576
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.22,0.23,3187.668824573182,19.772056659018272
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.23,0.24,2995.113924839139,16.135706727044735
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.24,0.25,2779.9282074751927,12.701233470997712
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.25,0.26,2588.8856466955613,8.996376245534858
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.26,0.27,2433.2193686907667,23.729163096238388
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.27,0.28,2309.460980276605,23.522607686459615
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.28,0.29,2161.0036034912932,8.146118407166211
